hg38_chrom	hg38_pos	hg19_chrom	hg19_pos
chr12	102146976	chr12	102540754
chr12	102147064	chr12	102540842
chr12	102147889	chr12	102541667
chr12	102151785	chr12	102545563
chr12	102152345	chr12	102546123
chr12	102154357	chr12	102548135
chr12	102154922	chr12	102548700
chr12	102156414	chr12	102550192
chr1	150869260	chr1	150841736
chr1	150869260	chr1	150841736
chr12	102157334	chr12	102551112
chr12	102157936	chr12	102551714
chr12	102159275	chr12	102553053
chr12	102161111	chr12	102554889
chr12	102162081	chr12	102555859
chr12	102163421	chr12	102557199
chr12	102165930	chr12	102559708
chr12	102166378	chr12	102560156
chr1	150872107	chr1	150844583
chr12	102167939	chr12	102561717
chr12	102167939	chr12	102561717
chr12	102167994	chr12	102561772
chr12	102167994	chr12	102561772
chr12	106220537	chr12	106614315
chr12	106221371	chr12	106615149
chr12	109448798	chr12	109886603
chr12	109452275	chr12	109890080
chr12	109452534	chr12	109890339
chr12	112912991	chr12	113350796
chr12	112913715	chr12	113351520
chr12	112919388	chr12	113357193
chr12	112919388	chr12	113357193
chr12	112919404	chr12	113357209
chr12	112919404	chr12	113357209
chr12	112919637	chr12	113357442
chr12	112920301	chr12	113358106
chr12	112920986	chr12	113358791
chr12	112920986	chr12	113358791
chr12	112920989	chr12	113358794
chr12	112920989	chr12	113358794
chr12	112921352	chr12	113359157
chr12	112921383	chr12	113359188
chr12	112921383	chr12	113359188
chr12	112921383	chr12	113359188
chr12	112921383	chr12	113359188
chr1	150878428	chr1	150850904
chr12	112921513	chr12	113359318
chr12	112921772	chr12	113359577
chr12	112921898	chr12	113359703
chr12	112922220	chr12	113360025
chr12	112922497	chr12	113360302
chr12	112922758	chr12	113360563
chr12	112922758	chr12	113360563
chr12	112922770	chr12	113360575
chr12	112922770	chr12	113360575
chr12	112922932	chr12	113360737
chr12	112922932	chr12	113360737
chr12	112922981	chr12	113360786
chr12	112922981	chr12	113360786
chr1	150883677	chr1	150856153
chr12	112923312	chr12	113361117
chr12	112923312	chr12	113361117
chr12	112923312	chr12	113361117
chr12	112923312	chr12	113361117
chr12	112923353	chr12	113361158
chr12	112923353	chr12	113361158
chr12	112923353	chr12	113361158
chr12	112923353	chr12	113361158
chr12	112923369	chr12	113361174
chr12	112923369	chr12	113361174
chr12	112923369	chr12	113361174
chr12	112923369	chr12	113361174
chr12	112923369	chr12	113361174
chr12	112923369	chr12	113361174
chr12	112923369	chr12	113361174
chr12	112923369	chr12	113361174
chr12	112923432	chr12	113361237
chr12	112923638	chr12	113361443
chr12	112923769	chr12	113361574
chr12	119671479	chr12	120109284
chr12	120252708	chr12	120690511
chr12	120274203	chr12	120712006
chr1	150884330	chr1	150856806
chr12	120274466	chr12	120712269
chr12	120274603	chr12	120712406
chr12	120275119	chr12	120712922
chr12	120278578	chr12	120716381
chr12	120282443	chr12	120720246
chr12	120284261	chr12	120722064
chr12	120285369	chr12	120723172
chr12	120290622	chr12	120728425
chr1	150884665	chr1	150857141
chr12	120290845	chr12	120728648
chr12	120293200	chr12	120731003
chr12	120300119	chr12	120737922
chr12	120301831	chr12	120739634
chr12	120302559	chr12	120740362
chr12	120303579	chr12	120741382
chr12	120304324	chr12	120742127
chr1	150886095	chr1	150858571
chr12	120304432	chr12	120742235
chr12	120305414	chr12	120743217
chr12	120305883	chr12	120743686
chr12	120307806	chr12	120745609
chr12	120308024	chr12	120745827
chr12	120308024	chr12	120745827
chr12	120308033	chr12	120745836
chr12	120308033	chr12	120745836
chr12	120308108	chr12	120745911
chr12	120308193	chr12	120745996
chr12	120308437	chr12	120746240
chr1	150887579	chr1	150860055
chr12	120311454	chr12	120749257
chr12	120312061	chr12	120749864
chr12	120312147	chr12	120749950
chr12	120312714	chr12	120750517
chr12	120313896	chr12	120751699
chr12	120313896	chr12	120751699
chr12	120313950	chr12	120751753
chr12	120313950	chr12	120751753
chr12	120314919	chr12	120752722
chr12	120315094	chr12	120752897
chr12	120317377	chr12	120755180
chr1	150887710	chr1	150860186
chr1	28338023	chr1	28664534
chr12	120317560	chr12	120755363
chr12	120317560	chr12	120755363
chr12	120317602	chr12	120755405
chr12	120317602	chr12	120755405
chr12	120321131	chr12	120758934
chr12	120322989	chr12	120760792
chr12	120323084	chr12	120760887
chr12	120323632	chr12	120761435
chr12	120323651	chr12	120761454
chr12	120324278	chr12	120762081
chr12	120325034	chr12	120762837
chr12	120330552	chr12	120768355
chr1	150887995	chr1	150860471
chr12	120334092	chr12	120771895
chr12	120334392	chr12	120772195
chr12	120335494	chr12	120773297
chr12	120335586	chr12	120773389
chr12	120335586	chr12	120773389
chr12	120335645	chr12	120773448
chr12	120335645	chr12	120773448
chr12	120335739	chr12	120773542
chr12	120336290	chr12	120774093
chr1	150888069	chr1	150860545
chr1	150888069	chr1	150860545
chr12	120339981	chr12	120777784
chr12	120340583	chr12	120778386
chr12	120340696	chr12	120778499
chr12	120341123	chr12	120778926
chr12	120341198	chr12	120779001
chr12	120362740	chr12	120800543
chr12	120366705	chr12	120804508
chr12	120376118	chr12	120813921
chr12	120377701	chr12	120815504
chr12	120380003	chr12	120817806
chr12	120380003	chr12	120817806
chr12	120380003	chr12	120817806
chr12	120380003	chr12	120817806
chr12	120380070	chr12	120817873
chr12	120380070	chr12	120817873
chr12	120380070	chr12	120817873
chr12	120380070	chr12	120817873
chr12	120381117	chr12	120818920
chr12	120392828	chr12	120830631
chr12	120393674	chr12	120831477
chr12	120473983	chr12	120911786
chr12	120474437	chr12	120912240
chr12	120568155	chr12	121005958
chr12	120591551	chr12	121029354
chr1	150888753	chr1	150861229
chr12	120601262	chr12	121039065
chr12	120601629	chr12	121039432
chr12	121012581	chr12	121450384
chr12	121014446	chr12	121452249
chr12	121234167	chr12	121671970
chr12	121242657	chr12	121680460
chr12	121242984	chr12	121680787
chr12	121246483	chr12	121684286
chr12	121248275	chr12	121686078
chr1	150889484	chr1	150861960
chr12	121249126	chr12	121686929
chr12	121250441	chr12	121688244
chr12	121250620	chr12	121688423
chr12	123523527	chr12	124008074
chr12	123526015	chr12	124010562
chr12	123526528	chr12	124011075
chr12	123529395	chr12	124013942
chr12	123531988	chr12	124016535
chr1	150891637	chr1	150864113
chr12	123543325	chr12	124027872
chr12	123543584	chr12	124028131
chr12	123544590	chr12	124029137
chr12	123545199	chr12	124029746
chr12	123546625	chr12	124031172
chr12	123556925	chr12	124041472
chr12	123557234	chr12	124041781
chr12	123557544	chr12	124042091
chr12	123560027	chr12	124044574
chr1	150892516	chr1	150864992
chr12	123562738	chr12	124047285
chr12	123563527	chr12	124048074
chr12	123564483	chr12	124049030
chr12	123564649	chr12	124049196
chr12	123565189	chr12	124049736
chr12	123565189	chr12	124049736
chr12	123565212	chr12	124049759
chr12	123565212	chr12	124049759
chr12	123565495	chr12	124050042
chr12	123566549	chr12	124051096
chr12	123567177	chr12	124051724
chr1	150892608	chr1	150865084
chr12	123567696	chr12	124052243
chr12	123567963	chr12	124052510
chr12	123568366	chr12	124052913
chr12	123568366	chr12	124052913
chr12	123568398	chr12	124052945
chr12	123568398	chr12	124052945
chr12	123568866	chr12	124053413
chr12	123568866	chr12	124053413
chr12	123568883	chr12	124053430
chr12	123568883	chr12	124053430
chr12	123568995	chr12	124053542
chr12	123569164	chr12	124053711
chr12	123569468	chr12	124054015
chr12	123569468	chr12	124054015
chr12	123569488	chr12	124054035
chr12	123569488	chr12	124054035
chr12	123569488	chr12	124054035
chr12	123569488	chr12	124054035
chr12	123569488	chr12	124054035
chr12	123569488	chr12	124054035
chr12	123569488	chr12	124054035
chr12	123569488	chr12	124054035
chr1	150893284	chr1	150865760
chr12	123569557	chr12	124054104
chr12	123569557	chr12	124054104
chr12	123569557	chr12	124054104
chr12	123569557	chr12	124054104
chr12	123569562	chr12	124054109
chr12	123569562	chr12	124054109
chr12	123569562	chr12	124054109
chr12	123572025	chr12	124056572
chr12	123574092	chr12	124058639
chr12	123575415	chr12	124059962
chr12	123576546	chr12	124061093
chr12	123581120	chr12	124065667
chr12	123583468	chr12	124068015
chr12	123593207	chr12	124077754
chr12	123593314	chr12	124077861
chr1	28338411	chr1	28664922
chr12	123594038	chr12	124078585
chr12	123597232	chr12	124081779
chr12	123598759	chr12	124083306
chr12	123599877	chr12	124084424
chr12	123602109	chr12	124086656
chr12	123604801	chr12	124089348
chr12	123605193	chr12	124089740
chr12	123606108	chr12	124090655
chr12	123606865	chr12	124091412
chr12	123607486	chr12	124092033
chr1	150896569	chr1	150869045
chr12	123610900	chr12	124095447
chr12	123612041	chr12	124096588
chr12	123613722	chr12	124098269
chr12	123615157	chr12	124099704
chr12	123615939	chr12	124100486
chr12	123616310	chr12	124100857
chr12	123616494	chr12	124101041
chr12	123617669	chr12	124102216
chr12	123617886	chr12	124102433
chr12	123618109	chr12	124102656
chr1	150897353	chr1	150869829
chr12	123618254	chr12	124102801
chr12	123618254	chr12	124102801
chr12	123618324	chr12	124102871
chr12	123618324	chr12	124102871
chr12	123618324	chr12	124102871
chr12	123618324	chr12	124102871
chr12	123618324	chr12	124102871
chr12	123618324	chr12	124102871
chr12	123618324	chr12	124102871
chr12	123618324	chr12	124102871
chr12	123618342	chr12	124102889
chr12	123618342	chr12	124102889
chr12	123618342	chr12	124102889
chr12	123618342	chr12	124102889
chr12	123618373	chr12	124102920
chr12	123618373	chr12	124102920
chr12	123618373	chr12	124102920
chr12	123618373	chr12	124102920
chr12	123619032	chr12	124103579
chr12	123619032	chr12	124103579
chr12	123619261	chr12	124103808
chr12	123619261	chr12	124103808
chr12	123619322	chr12	124103869
chr12	123619322	chr12	124103869
chr12	123619502	chr12	124104049
chr12	123620139	chr12	124104686
chr1	150897974	chr1	150870450
chr12	123620781	chr12	124105328
chr12	123620781	chr12	124105328
chr12	123620789	chr12	124105336
chr12	123620789	chr12	124105336
chr12	123621361	chr12	124105908
chr12	123621361	chr12	124105908
chr12	123621378	chr12	124105925
chr12	123621378	chr12	124105925
chr12	123624330	chr12	124108877
chr12	123625068	chr12	124109615
chr12	123626128	chr12	124110675
chr12	123626515	chr12	124111062
chr12	123631622	chr12	124116169
chr1	150898821	chr1	150871297
chr12	123631898	chr12	124116445
chr12	123631898	chr12	124116445
chr12	123631936	chr12	124116483
chr12	123631936	chr12	124116483
chr12	123631936	chr12	124116483
chr12	123631936	chr12	124116483
chr12	123631974	chr12	124116521
chr12	123631974	chr12	124116521
chr12	123632261	chr12	124116808
chr12	123633701	chr12	124118248
chr12	123634608	chr12	124119155
chr12	123635658	chr12	124120205
chr12	123637770	chr12	124122317
chr12	123638116	chr12	124122663
chr12	123638390	chr12	124122937
chr1	150901205	chr1	150873681
chr12	123638523	chr12	124123070
chr12	123638889	chr12	124123436
chr12	123638889	chr12	124123436
chr12	123638930	chr12	124123477
chr12	123638930	chr12	124123477
chr12	123639894	chr12	124124441
chr12	123641178	chr12	124125725
chr12	123641258	chr12	124125805
chr12	123641258	chr12	124125805
chr12	123641328	chr12	124125875
chr12	123641328	chr12	124125875
chr12	123641642	chr12	124126189
chr12	123641923	chr12	124126470
chr12	123643530	chr12	124128077
chr1	150901880	chr1	150874356
chr12	123646255	chr12	124130802
chr12	123648309	chr12	124132856
chr12	123652060	chr12	124136607
chr12	123653381	chr12	124137928
chr12	123653513	chr12	124138060
chr12	123656836	chr12	124141383
chr12	123658158	chr12	124142705
chr12	123659732	chr12	124144279
chr12	123659812	chr12	124144359
chr1	150902144	chr1	150874620
chr12	123660246	chr12	124144793
chr12	123660999	chr12	124145546
chr12	123661275	chr12	124145822
chr12	123661369	chr12	124145916
chr12	123662926	chr12	124147473
chr12	123664835	chr12	124149382
chr12	123666720	chr12	124151267
chr12	123667223	chr12	124151770
chr12	123667434	chr12	124151981
chr12	123668583	chr12	124153130
chr12	123671503	chr12	124156050
chr12	123672090	chr12	124156637
chr12	123672291	chr12	124156838
chr12	123672367	chr12	124156914
chr12	123672544	chr12	124157091
chr12	123673529	chr12	124158076
chr12	123674937	chr12	124159484
chr12	123678413	chr12	124162960
chr12	123678413	chr12	124162960
chr12	123678480	chr12	124163027
chr12	123678480	chr12	124163027
chr1	150903491	chr1	150875967
chr12	123680028	chr12	124164575
chr12	123680348	chr12	124164895
chr12	123683996	chr12	124168543
chr12	123684463	chr12	124169010
chr12	123687952	chr12	124172499
chr12	123690539	chr12	124175086
chr1	150905383	chr1	150877859
chr1	28339065	chr1	28665576
chr12	123691256	chr12	124175803
chr12	123691963	chr12	124176510
chr12	123694273	chr12	124178820
chr12	123695165	chr12	124179712
chr12	123695381	chr12	124179928
chr12	123695960	chr12	124180507
chr12	123696252	chr12	124180799
chr12	123698511	chr12	124183058
chr12	123698702	chr12	124183249
chr12	123698804	chr12	124183351
chr1	150906625	chr1	150879101
chr12	123699497	chr12	124184044
chr12	123700579	chr12	124185126
chr12	123700579	chr12	124185126
chr12	123700614	chr12	124185161
chr12	123700614	chr12	124185161
chr12	123701308	chr12	124185855
chr12	123703556	chr12	124188103
chr12	123705232	chr12	124189779
chr12	123706101	chr12	124190648
chr12	123707660	chr12	124192207
chr12	123707800	chr12	124192347
chr12	123708125	chr12	124192672
chr1	150909187	chr1	150881663
chr12	123711616	chr12	124196163
chr12	123711791	chr12	124196338
chr12	123711889	chr12	124196436
chr12	123713730	chr12	124198277
chr12	123714877	chr12	124199424
chr12	123716908	chr12	124201455
chr12	123717951	chr12	124202498
chr12	123718867	chr12	124203414
chr12	123719730	chr12	124204277
chr1	150910561	chr1	150883037
chr12	123722924	chr12	124207471
chr12	123723738	chr12	124208285
chr12	123723977	chr12	124208524
chr12	123724096	chr12	124208643
chr12	123725223	chr12	124209770
chr12	123725223	chr12	124209770
chr12	123725231	chr12	124209778
chr12	123725231	chr12	124209778
chr12	123726325	chr12	124210872
chr12	123727310	chr12	124211857
chr12	123730345	chr12	124214892
chr1	150914276	chr1	150886752
chr1	150914276	chr1	150886752
chr12	123730793	chr12	124215340
chr12	123732532	chr12	124217079
chr12	123732532	chr12	124217079
chr12	123732572	chr12	124217119
chr12	123732572	chr12	124217119
chr12	123733391	chr12	124217938
chr12	123736252	chr12	124220799
chr12	123736969	chr12	124221516
chr12	123738263	chr12	124222810
chr12	123739810	chr12	124224357
chr12	123740777	chr12	124225324
chr12	123742123	chr12	124226670
chr1	150914306	chr1	150886782
chr1	150914306	chr1	150886782
chr12	123746780	chr12	124231327
chr12	123749641	chr12	124234188
chr12	123749758	chr12	124234305
chr12	123749898	chr12	124234445
chr12	123751343	chr12	124235890
chr12	123757044	chr12	124241591
chr12	123761267	chr12	124245814
chr12	123761585	chr12	124246132
chr1	150914901	chr1	150887377
chr1	150914901	chr1	150887377
chr12	123762662	chr12	124247209
chr12	123762662	chr12	124247209
chr12	123762665	chr12	124247212
chr12	123766287	chr12	124250834
chr12	123766287	chr12	124250834
chr12	123766287	chr12	124250834
chr12	123766287	chr12	124250834
chr12	123766287	chr12	124250834
chr12	123766287	chr12	124250834
chr12	123766287	chr12	124250834
chr12	123766346	chr12	124250893
chr1	150914966	chr1	150887442
chr1	150914966	chr1	150887442
chr12	123766613	chr12	124251160
chr12	123766908	chr12	124251455
chr12	123766916	chr12	124251463
chr12	123767283	chr12	124251830
chr12	123767395	chr12	124251942
chr12	123768141	chr12	124252688
chr12	123770265	chr12	124254812
chr12	132067949	chr12	132552494
chr12	132070157	chr12	132554702
chr12	132084115	chr12	132568660
chr12	132084115	chr12	132568660
chr12	132084181	chr12	132568726
chr12	132084181	chr12	132568726
chr12	132084181	chr12	132568726
chr12	132084483	chr12	132569028
chr12	132085653	chr12	132570198
chr12	132090744	chr12	132575289
chr12	132091107	chr12	132575652
chr12	132092813	chr12	132577358
chr12	132093505	chr12	132578050
chr1	150916621	chr1	150889097
chr12	132094217	chr12	132578762
chr12	132095006	chr12	132579551
chr12	132095802	chr12	132580347
chr12	132095913	chr12	132580458
chr12	132096194	chr12	132580739
chr12	132097580	chr12	132582125
chr12	132098690	chr12	132583235
chr12	132099011	chr12	132583556
chr12	132101614	chr12	132586159
chr12	132102659	chr12	132587204
chr1	150917013	chr1	150889489
chr1	28342047	chr1	28668558
chr12	132103142	chr12	132587687
chr12	132107320	chr12	132591865
chr12	132107883	chr12	132592428
chr12	132107883	chr12	132592428
chr12	132107949	chr12	132592494
chr12	132107949	chr12	132592494
chr12	132107949	chr12	132592494
chr12	132107949	chr12	132592494
chr12	132107977	chr12	132592522
chr12	132107977	chr12	132592522
chr12	132109055	chr12	132593600
chr12	132109055	chr12	132593600
chr12	132109061	chr12	132593606
chr12	132109061	chr12	132593606
chr1	150917167	chr1	150889643
chr12	132110197	chr12	132594742
chr12	132110793	chr12	132595338
chr12	132110914	chr12	132595459
chr12	132111102	chr12	132595647
chr12	132113803	chr12	132598348
chr12	132114450	chr12	132598995
chr12	132115646	chr12	132600191
chr12	132115646	chr12	132600191
chr12	132115715	chr12	132600260
chr12	132115715	chr12	132600260
chr12	132117727	chr12	132602272
chr1	150917401	chr1	150889877
chr12	132117829	chr12	132602374
chr12	132118203	chr12	132602748
chr12	132118465	chr12	132603010
chr12	132119034	chr12	132603579
chr12	132119600	chr12	132604145
chr12	132119600	chr12	132604145
chr12	132119650	chr12	132604195
chr12	132119650	chr12	132604195
chr12	132119657	chr12	132604202
chr12	132119657	chr12	132604202
chr12	132119703	chr12	132604248
chr12	132119703	chr12	132604248
chr12	132119703	chr12	132604248
chr12	132119703	chr12	132604248
chr1	150917930	chr1	150890406
chr12	132120198	chr12	132604743
chr12	132120361	chr12	132604906
chr12	132124344	chr12	132608889
chr12	132125768	chr12	132610313
chr12	132128729	chr12	132613274
chr12	132129709	chr12	132614254
chr12	132130125	chr12	132614670
chr12	132130919	chr12	132615464
chr12	132133262	chr12	132617807
chr12	132133521	chr12	132618066
chr1	150918733	chr1	150891209
chr12	132140560	chr12	132625105
chr12	132141098	chr12	132625643
chr12	132141880	chr12	132626425
chr12	132148365	chr12	132632910
chr13	20554572	chr13	21128711
chr13	20557870	chr13	21132009
chr13	20558190	chr13	21132329
chr13	20559580	chr13	21133719
chr1	150919533	chr1	150892009
chr13	20564274	chr13	21138413
chr13	20567343	chr13	21141482
chr13	20569256	chr13	21143395
chr13	20569391	chr13	21143530
chr13	20572093	chr13	21146232
chr13	20572905	chr13	21147044
chr13	20576221	chr13	21150360
chr13	20576221	chr13	21150360
chr13	20576222	chr13	21150361
chr13	20576222	chr13	21150361
chr1	150919768	chr1	150892244
chr13	20581688	chr13	21155827
chr13	20581688	chr13	21155827
chr13	20581688	chr13	21155827
chr13	20581688	chr13	21155827
chr13	20581694	chr13	21155833
chr13	20581694	chr13	21155833
chr13	20581694	chr13	21155833
chr13	20581694	chr13	21155833
chr13	20581761	chr13	21155900
chr13	20581761	chr13	21155900
chr13	20581761	chr13	21155900
chr13	20581761	chr13	21155900
chr13	20588801	chr13	21162940
chr13	20595034	chr13	21169173
chr13	20595209	chr13	21169348
chr13	20600506	chr13	21174645
chr13	20602230	chr13	21176369
chr1	150921184	chr1	150893660
chr13	20614200	chr13	21188339
chr13	20617739	chr13	21191878
chr13	20618189	chr13	21192328
